openalex_id,doi,title,authors,journal,year,cited_by_count,search_query,target_journal_match,extraction_status
https://openalex.org/W1977502381,10.1002/adfm.201101549,Multifunctional ZnO‐Nanowire‐Based Sensor,"Andreas M. Menzel, Kittitat Subannajui, Firat Güder, et al.",Advanced Functional Materials,2011,116,DFT adsorption energy gas sensing ZnO,False,pending
https://openalex.org/W4384155010,10.1038/s41467-023-39791-w,2D MXenes polar catalysts for multi-renewable energy harvesting applications,"Xiaoyang Pan, Xuhui Yang, Maoqing Yu, et al.",Nature Communications,2023,116,DFT adsorption energy gas sensing MXene,False,pending
https://openalex.org/W2980218923,10.1016/j.physe.2019.113768,"Adsorption of small gas molecules on transition metal (Fe, Ni and Co, Cu) doped graphene: A systematic DFT study","Jiaming Ni, Mildred Quintana, Shaoxian Song",Physica E Low-dimensional Systems and Nanostructures,2019,115,DFT adsorption energy gas sensing graphene,False,pending
https://openalex.org/W4392979878,10.1016/j.pmatsci.2024.101287,Emerging 2D materials beyond mxenes and TMDs: Transition metal carbo-chalcogenides,"Kassa Belay Ibrahim, Tofik Ahmed Shifa, Sandro Zorzi, et al.",Progress in Materials Science,2024,115,DFT adsorption energy gas sensing MXene,False,pending
https://openalex.org/W2969059092,10.1016/j.jmat.2019.08.003,β-Ga2O3 nanowires and thin films for metal oxide semiconductor gas sensors: Sensing mechanisms and performance enhancement strategies,Adeel Afzal,Journal of Materiomics,2019,114,DFT adsorption energy gas sensing SnO2,False,pending
https://openalex.org/W4317042841,10.3390/w15030384,Facile Green Synthesis of ZnO NPs and Plasmonic Ag-Supported ZnO Nanocomposite for Photocatalytic Degradation of Methylene Blue,"Elham A. Alzahrani, Arshid Nabi, Majid Rasool Kamli, et al.",Water,2023,114,DFT adsorption energy gas sensing ZnO,False,pending
https://openalex.org/W2805158049,10.1038/s41467-018-04615-9,Visualizing hydrogen-induced reshaping and edge activation in MoS2 and Co-promoted MoS2 catalyst clusters,"Signe S. Grønborg, Norberto Salazar, Albert Bruix, et al.",Nature Communications,2018,113,DFT adsorption energy gas sensing MoS2,False,pending
https://openalex.org/W2772212399,10.1038/s41467-017-02238-0,Telluriding monolayer MoS2 and WS2 via alkali metal scooter,"Seok Joon Yun, Gang Han, Hyun Kim, et al.",Nature Communications,2017,112,DFT adsorption energy gas sensing MoS2,False,pending
https://openalex.org/W2945268736,10.1039/c9ra01472a,Tuning the structural and electronic properties and chemical activities of stanene monolayers by embedding 4d Pd: a DFT study,Amirali Abbasi,RSC Advances,2019,112,DFT adsorption energy gas sensing ZnO,False,pending
https://openalex.org/W3080164955,10.1016/j.physe.2020.114418,Pt-doped armchair graphene nanoribbon as a promising gas sensor for CO and CO2: DFT study,"Ehab Salih, Ahmad I. Ayesh",Physica E Low-dimensional Systems and Nanostructures,2020,111,DFT adsorption energy gas sensing SnO2,False,pending
https://openalex.org/W2806671343,10.1021/acs.chemmater.8b01394,Acid Gas Stability of Zeolitic Imidazolate Frameworks: Generalized Kinetic and Thermodynamic Characteristics,"Souryadeep Bhattacharyya, Rebecca Han, Wun-gwi Kim, et al.",Chemistry of Materials,2018,111,first principles NH3 NO2 gas sensor metal oxide,False,pending
https://openalex.org/W3005380230,10.3390/nano10020299,Performance of Intrinsic and Modified Graphene for the Adsorption of H2S and CH4: A DFT Study,"Xin Gao, Qu Zhou, Jingxuan Wang, et al.",Nanomaterials,2020,109,DFT adsorption energy gas sensing graphene,False,pending
https://openalex.org/W2998161636,10.1016/j.physe.2019.113947,Gas sensing mechanism of dissolved gases in transformer oil on Ag–MoS2 monolayer: A DFT study,"Jingxuan Wang, Qu Zhou, Lingna Xu, et al.",Physica E Low-dimensional Systems and Nanostructures,2020,108,DFT adsorption energy gas sensing MoS2,False,pending
https://openalex.org/W4317889122,10.1021/acsami.2c19883,Highly Selective H<sub>2</sub>S Gas Sensor Based on Ti<sub>3</sub>C<sub>2</sub>T<sub><i>x</i></sub> MXene–Organic Composites,"Seyed Hossein Hosseini Shokouh, Jin Zhou, Ethan Berger, et al.",ACS Applied Materials & Interfaces,2023,106,DFT adsorption energy gas sensing MXene,False,pending
https://openalex.org/W2757340167,10.1002/admi.201700801,MoS<sub>2</sub>–Carbon Nanotube Hybrid Material Growth and Gas Sensing,"Geetanjali Deokar, Péter Vancsó, Raúl Arenal, et al.",Advanced Materials Interfaces,2017,105,DFT adsorption energy gas sensing MoS2,False,pending
https://openalex.org/W3010314065,10.1016/j.carbon.2020.02.078,"Sensing of volatile organic compounds on two-dimensional nitrogenated holey graphene, graphdiyne, and their heterostructure","Tanveer Hussain, Muhammad Sajjad, Deobrat Singh, et al.",Carbon,2020,105,DFT adsorption energy gas sensing TiO2,False,pending
https://openalex.org/W4386847477,10.1007/s10971-023-06223-6,"The role of TiO2 nanoparticles in enhancing the structural, optical, and electrical properties of PVA/PVP/CMC ternary polymer blend: nanocomposites for capacitive energy storage","Mohammed M. Damoom, Abdu Saeed, Eida M. Alshammari, et al.",Journal of Sol-Gel Science and Technology,2023,104,DFT adsorption energy gas sensing TiO2,False,pending
https://openalex.org/W3045603098,10.3390/app10155111,Ammonia Gas Sensors: Comparison of Solid-State and Optical Methods,"Z. Bielecki, T. Stacewicz, Janusz Smulko, et al.",Applied Sciences,2020,103,first principles NH3 NO2 gas sensor metal oxide,False,pending
https://openalex.org/W2278613810,10.1063/1.4942491,Adsorption of CO molecules on doped graphene: A first-principles study,"Weidong Wang, Yuxiang Zhang, Cuili Shen, et al.",AIP Advances,2016,102,DFT adsorption energy gas sensing graphene,False,pending
https://openalex.org/W3204490514,10.1002/adma.202104878,2D Molybdenum Carbide MXenes for Enhanced Selective Detection of Humidity in Air,"Hanna Pazniak, Alexey S. Varezhnikov, Dmitry A. Kolosov, et al.",Advanced Materials,2021,98,DFT adsorption energy gas sensing MXene,False,pending
https://openalex.org/W3007720416,10.3390/catal10020234,Enhanced Photocatalytic Activity of Au/TiO2 Nanoparticles against Ciprofloxacin,"Pedro M. Martins, Sandro Kappert, Hoai Nga Le, et al.",Catalysts,2020,98,DFT adsorption energy gas sensing TiO2,False,pending
https://openalex.org/W3094928526,10.1155/2020/8855321,Design and Synthesis of Nanostructured Materials for Sensor Applications,Naumih M. Noah,Journal of Nanomaterials,2020,97,first principles NH3 NO2 gas sensor metal oxide,False,pending
https://openalex.org/W4385188334,10.1016/j.mtnano.2023.100382,Temperature-dependent photoconductivity in two-dimensional MoS2 transistors,"Antonio Di Bartolomeo, Arun Kumar, O. Durante, et al.",Materials Today Nano,2023,96,DFT adsorption energy gas sensing MoS2,False,pending
https://openalex.org/W4390702307,10.1021/acsomega.3c06533,Recent Advances in Nanostructured Materials for Application as Gas Sensors,"Pravas Kumar Panigrahi, Basavaiah Chandu, Nagaprasad Puvvada",ACS Omega,2024,96,DFT adsorption energy gas sensing WO3,False,pending
https://openalex.org/W2137254762,10.1155/2012/612420,Gas Sensing Properties and Mechanism of Nano‐SnO<sub>2</sub>‐Based Sensor for Hydrogen and Carbon Monoxide,"Weigen Chen, Qu Zhou, Fu Wan, et al.",Journal of Nanomaterials,2012,96,CASTEP adsorption energy gas sensing,False,pending
https://openalex.org/W3006681573,10.3389/fchem.2019.00941,Accelerating Photocatalytic Hydrogen Production and Pollutant Degradation by Functionalizing g-C3N4 With SnO2,"Amir Zada, Muhammad Asim Khan, Muhammad Nasimullah Qureshi, et al.",Frontiers in Chemistry,2020,95,DFT adsorption energy gas sensing SnO2,False,pending
https://openalex.org/W3156950363,10.3390/batteries7020025,Early Detection of Failing Automotive Batteries Using Gas Sensors,"Christiane Essl, Lauritz Seifert, Michael Rabe, et al.",Batteries,2021,93,first principles NH3 NO2 gas sensor metal oxide,False,pending
https://openalex.org/W2995247455,10.1007/s40820-019-0345-2,Experimental and DFT Studies of Au Deposition Over WO3/g-C3N4 Z-Scheme Heterojunction,"Muhammad Humayun, Habib Ullah, Junhao Cao, et al.",Nano-Micro Letters,2019,92,DFT adsorption energy gas sensing WO3,False,pending
https://openalex.org/W3049497747,10.1016/j.mtadv.2020.100099,Metal oxides nanowires chemical/gas sensors: recent advances,Elisabetta Comini,Materials Today Advances,2020,91,first principles NH3 NO2 gas sensor metal oxide,False,pending
https://openalex.org/W4312114809,10.1039/d2ra06307g,"Highly sensitive work function type room temperature gas sensor based on Ti doped hBN monolayer for sensing CO<sub>2</sub>, CO, H<sub>2</sub>S, HF and NO. A DFT study","Basheer Ahmed Kalwar, Wang Fangzong, Amir Mahmood Soomro, et al.",RSC Advances,2022,89,DFT adsorption energy gas sensing MoS2,False,pending
https://openalex.org/W3017281751,10.1016/j.jhazmat.2020.122750,MnO2-decorated N-doped carbon nanotube with boosted activity for low-temperature oxidation of formaldehyde,"Shuai Peng, Xixian Yang, James Strong, et al.",Journal of Hazardous Materials,2020,89,DMol3 adsorption energy gas sensor,False,pending
https://openalex.org/W4382618478,10.1186/s43074-023-00091-7,"MXene sensors based on optical and electrical sensing signals: from biological, chemical, and physical sensing to emerging intelligent and bionic devices","Leiming Wu, Xixi Yuan, Yuxuan Tang, et al.",PhotoniX,2023,88,DFT adsorption energy gas sensing MXene,False,pending
https://openalex.org/W2918715111,10.1021/jacs.9b00654,"Chemiresistive Detection of Gaseous Hydrocarbons and Interrogation of Charge Transport in Cu[Ni(2,3-pyrazinedithiolate)<sub>2</sub>] by Gas Adsorption","Michael L. Aubrey, Matthew T. Kapelewski, Jonathan F. Melville, et al.",Journal of the American Chemical Society,2019,87,DFT adsorption energy gas sensing SnO2,False,pending
https://openalex.org/W4281692901,10.1063/5.0087457,Enhanced electrochemical performance of vanadium carbide MXene composites for supercapacitors,"Syedah Afsheen Zahra, Babak Anasori, Muhammad Z. Iqbal, et al.",APL Materials,2022,87,DFT adsorption energy gas sensing MXene,False,pending
https://openalex.org/W3194971046,10.1021/acscatal.1c02663,Carbon Capture and Usage by MXenes,"Raul Morales-Salvador, José D. Gouveia, Ángel Morales‐García, et al.",ACS Catalysis,2021,86,DFT adsorption energy gas sensing MXene,False,pending
https://openalex.org/W4306770620,10.1007/s40843-022-2186-0,Three-dimensional MXenes heterostructures and their applications,"Jizhou Jiang, Fangyi Li, Jing Zou, et al.",Science China Materials,2022,86,DFT adsorption energy gas sensing MXene,False,pending
https://openalex.org/W3024137443,10.1038/s41598-020-64510-6,Controlled Structure and Growth Mechanism behind Hydrothermal Growth of TiO2 Nanorods,"Aschariya Prathan, Jongrak Sanglao, Tao Wang, et al.",Scientific Reports,2020,86,DFT adsorption energy gas sensing TiO2,False,pending
https://openalex.org/W4366425780,10.3390/en16083520,Nb2CTx-Based MXenes Most Recent Developments: From Principles to New Applications,"Tholkappiyan Ramachandran, Abdel‐Hamid I. Mourad, Mostafa S. A. ElSayed",Energies,2023,85,DFT adsorption energy gas sensing MXene,False,pending
https://openalex.org/W2442587460,10.1038/srep27370,Scandium and Titanium Containing Single-Walled Carbon Nanotubes for Hydrogen Storage: a Thermodynamic and First Principle Calculation,"Michael Mananghaya, Dennis Yu, Gil Nonato C. Santos, et al.",Scientific Reports,2016,85,DMol3 adsorption energy gas sensor,False,pending
https://openalex.org/W3128691258,10.1039/d0ma00880j,Advanced development of metal oxide nanomaterials for H<sub>2</sub>gas sensing applications,"Yushu Shi, Huiyan Xu, Tongyao Liu, et al.",Materials Advances,2021,84,DFT adsorption energy gas sensing SnO2,False,pending
https://openalex.org/W2903735312,10.1021/acscatal.8b02999,Adsorption and Destruction of the G-Series Nerve Agent Simulant Dimethyl Methylphosphonate on Zinc Oxide,"Scott Holdren, Roman Tsyshevsky, Kenan P. Fears, et al.",ACS Catalysis,2018,80,DFT adsorption energy gas sensing ZnO,False,pending
https://openalex.org/W3135280743,10.1016/j.ijhydene.2021.02.004,Effect of transition metal (Cu and Pt) doping/ co-doping on hydrogen gas sensing capability of graphene: A DFT study,"Mehak Singla, Deepa Sharma, Neena Jaggi",International Journal of Hydrogen Energy,2021,80,DFT adsorption energy gas sensing graphene,False,pending
https://openalex.org/W2794145447,10.1016/j.physe.2018.02.022,Evaluation of H2S sensing characteristics of metals–doped graphene and metals-decorated graphene: Insights from DFT study,Zahra Khodadadi,Physica E Low-dimensional Systems and Nanostructures,2018,79,DFT adsorption energy gas sensing graphene,False,pending
https://openalex.org/W4317655803,10.1016/j.nanoen.2023.108216,"Light-driven, ultra-sensitive and multifunctional ammonia wireless sensing system by plasmonic-functionalized Nb2CTx MXenes towards smart agriculture","Tingting Zhou, Peng Zhang, Zhongzheng Yu, et al.",Nano Energy,2023,79,DFT adsorption energy gas sensing MXene,False,pending
https://openalex.org/W4206134927,10.1016/j.jallcom.2022.163765,Morphology and size effect of Pd nanocrystals on formaldehyde and hydrogen sensing performance of SnO2 based gas sensor,"Gaojie Li, Fan Yu, Qingmin Hu, et al.",Journal of Alloys and Compounds,2022,78,DFT adsorption energy gas sensing SnO2,False,pending
https://openalex.org/W4200030025,10.1016/j.jmgm.2021.108109,New insights into NO adsorption on alkali metal and transition metal doped graphene nanoribbon surface: A DFT approach,"R. Deji, Akarsh Verma, B.C. Choudhary, et al.",Journal of Molecular Graphics and Modelling,2021,78,DFT adsorption energy gas sensing graphene,False,pending
https://openalex.org/W4392731365,10.1038/s41427-023-00513-9,Wearable respiratory sensors for health monitoring,"Zhifu Yin, Yang Yang, Cong Hu, et al.",NPG Asia Materials,2024,78,first principles NH3 NO2 gas sensor metal oxide,False,pending
https://openalex.org/W3198000063,10.1038/s41598-021-96200-2,Preparation of hexagonal nanoporous Al2O3/TiO2/TiN as a novel photodetector with high efficiency,"Asmaa M. Elsayed, Mohamed Rabia, Mohamed Shaban, et al.",Scientific Reports,2021,77,DFT adsorption energy gas sensing TiO2,False,pending
https://openalex.org/W3121025920,10.3390/nano11010100,The Adsorption and Sensing Performances of Ir-modified MoS2 Monolayer toward SF6 Decomposition Products: A DFT Study,"Hongcheng Liu, Feipeng Wang, Kelin Hu, et al.",Nanomaterials,2021,76,DFT adsorption energy gas sensing MoS2,False,pending
https://openalex.org/W4390690910,10.1021/acsami.3c15103,"Highly Sensitive Gas Sensor for Detection of Air Decomposition Pollutant (CO, NO<sub><i>x</i></sub>): Popular Metal Oxide (ZnO, TiO<sub>2</sub>)-Doped MoS<sub>2</sub> Surface","Mingxiang Wang, Qingbin Zeng, Jianjun Cao, et al.",ACS Applied Materials & Interfaces,2024,76,DFT adsorption energy gas sensing ZnO,False,pending
https://openalex.org/W4220766017,10.1016/j.mssp.2022.106670,Adsorption chemistry of co-doped graphene nanoribbon and its derivatives towards carbon based gases for gas sensing applications: Quantum DFT investigation,"R. Deji, Akarsh Verma, Navjot Kaur, et al.",Materials Science in Semiconductor Processing,2022,76,DFT adsorption energy gas sensing graphene,False,pending
https://openalex.org/W3164658010,10.1007/s10853-021-06168-7,First-principles calculations of adsorption sensitivity of Au-doped MoS2 gas sensor to main characteristic gases in oil,"Tianyan Jiang, Qiaoqing He, Maoqiang Bi, et al.",Journal of Materials Science,2021,74,DFT adsorption energy gas sensing MoS2,False,pending
https://openalex.org/W4205605172,10.30919/esee8c618,MXene Based Sensing Materials: Current Status and Future Perspectives,"Vishnu Sankar Sivasankarapillai, Tata Sanjay Kanna Sharma, Kuo‐Yuan Hwa, et al.",ES Energy & Environments,2022,74,DFT adsorption energy gas sensing MXene,False,pending
https://openalex.org/W2564154840,10.1155/2016/3087491,Adsorption Mechanism of Cu-Doped SnO<sub>2</sub> (110) Surface toward H<sub>2</sub> Dissolved in Power Transformer,"Feng Wang, Jingmin Fan, Qiuqin Sun, et al.",Journal of Nanomaterials,2016,73,CASTEP adsorption energy gas sensing,False,pending
https://openalex.org/W4214519584,10.1016/j.jallcom.2022.164372,"Recent progress in SnO2/g-C3N4 heterojunction photocatalysts: Synthesis, modification, and application","Wangwei Ren, Jingkai Yang, Jiaxin Zhang, et al.",Journal of Alloys and Compounds,2022,71,DFT adsorption energy gas sensing SnO2,False,pending
https://openalex.org/W4312181329,10.1021/acsanm.2c04581,Edge-Site-Enriched Ti<sub>3</sub>C<sub>2</sub>T<sub><i>x</i></sub> MXene/MoS<sub>2</sub> Nanosheet Heterostructures for Self-Powered Breath and Environmental Monitoring,"Sagar Sardana, Aman Mahajan",ACS Applied Nano Materials,2022,70,DFT adsorption energy gas sensing MoS2,False,pending
https://openalex.org/W2953863858,10.1038/s41598-019-45313-w,Enhanced Carbon monoxide-sensing properties of Chromium-doped ZnO nanostructures,"I. Y. Habib, Aimi Asilah Haji Tajuddin, Hafiz Armi Noor, et al.",Scientific Reports,2019,70,DFT adsorption energy gas sensing ZnO,False,pending
https://openalex.org/W2945186709,10.3390/nano9050738,The Fluorescent Quenching Mechanism of N and S Co-Doped Graphene Quantum Dots with Fe3+ and Hg2+ Ions and Their Application as a Novel Fluorescent Sensor,"Yue Yang, Tong Zou, Zhezhe Wang, et al.",Nanomaterials,2019,67,CASTEP adsorption energy gas sensing,False,pending
https://openalex.org/W3027757849,10.1016/j.physe.2020.114220,"CO, CO2, and SO2 detection based on functionalized graphene nanoribbons: First principles study","Ehab Salih, Ahmad I. Ayesh",Physica E Low-dimensional Systems and Nanostructures,2020,65,DFT adsorption energy gas sensing graphene,False,pending
https://openalex.org/W4391750310,10.1038/s41598-024-54110-z,Phosphorus-doped T-graphene nanocapsule toward O3 and SO2 gas sensing: a DFT and QTAIM analysis,"Mohammad Tanvir Ahmed, Abdullah Al Roman, Debashis Roy, et al.",Scientific Reports,2024,64,DFT adsorption energy gas sensing ZnO,False,pending
https://openalex.org/W4412661652,10.1038/s41699-025-00586-w,"Recent advances in MXene gas sensors: synthesis, composites, and mechanisms","Zhicheng Cai, Hyojung Kim",npj 2D Materials and Applications,2025,64,DFT adsorption energy gas sensing MXene,False,pending
https://openalex.org/W3008847447,10.1088/2515-7639/ab78f1,MXene-based 3D porous macrostructures for electrochemical energy storage,"Gustavo Tontini, M. Greaves, Subrata Ghosh, et al.",Journal of Physics Materials,2020,63,DFT adsorption energy gas sensing MXene,False,pending
https://openalex.org/W2661644891,10.1039/c7ra04905f,"Adsorption of H<sub>2</sub>S on graphane decorated with Fe, Co and Cu: a DFT study","Qingxiao Zhou, Xiangying Su, Weiwei Ju, et al.",RSC Advances,2017,63,DMol3 adsorption energy gas sensor,False,pending
https://openalex.org/W4223626245,10.1016/j.mssp.2022.106700,Preparation and study of ammonia gas sensor based on ZnO/CuO heterojunction with high performance at room temperature,"Cheng Cao, Chu Chen, Hongyan Zhang, et al.",Materials Science in Semiconductor Processing,2022,62,DFT adsorption energy gas sensing ZnO,False,pending
https://openalex.org/W4323852221,10.1016/j.cej.2023.142351,MXenes: from past to future perspectives,"Massoud Malaki, Xiantao Jiang, Hanlin Wang, et al.",Chemical Engineering Journal,2023,61,DFT adsorption energy gas sensing MXene,False,pending
https://openalex.org/W4387246232,10.1088/1402-4896/acff2d,High-efficiency photocatalytic degradation of antibiotics and molecular docking study to treat the omicron variant of COVID-19 infection using biosynthesized ZnO@Fe<sub>3</sub>O<sub>4</sub> nanocomposites,"Souhaila Meneceur, Abderrhmane Bouafia, Salah Eddine Laouini, et al.",Physica Scripta,2023,61,DMol3 adsorption energy gas sensor,False,pending
https://openalex.org/W3190274543,10.1016/j.rser.2021.111095,"Plasmonic Au-based junctions onto TiO2, gC3N4, and TiO2-gC3N4 systems for photocatalytic hydrogen production: Fundamentals and challenges","Pablo Jiménez‐Calvo, Valérie Caps, Valérie Keller",Renewable and Sustainable Energy Reviews,2021,60,DFT adsorption energy gas sensing TiO2,False,pending
https://openalex.org/W4391533496,10.1016/j.cej.2024.149340,Engineering α-MoO3/TiO2 heterostructures derived from MOFs/MXene hybrids for high-performance triethylamine sensor,"Weining Liu, Hairong Li, Dandan Huang, et al.",Chemical Engineering Journal,2024,60,DFT adsorption energy gas sensing TiO2,False,pending
https://openalex.org/W4220777541,10.1016/j.surfin.2022.101886,"Transition metal-decorated germanene for NO, N2 and O2 sensing: A DFT study","Akari Narayama Sosa, José E. Santana, Álvaro Miranda, et al.",Surfaces and Interfaces,2022,59,DFT adsorption energy gas sensing MXene,False,pending
https://openalex.org/W2892195722,10.1038/s41598-018-32130-w,Bandgap reduction of photocatalytic TiO2 nanotube by Cu doping,"S. Khajoei Gharaei, Mohaddeseh Abbasnejad, Ryo Maezono",Scientific Reports,2018,59,DFT adsorption energy gas sensing TiO2,False,pending
https://openalex.org/W3024314398,10.3389/fmats.2020.00105,WO3-Based Materials as Electrocatalysts for Hydrogen Evolution Reaction,"Yixuan Li, Xiaoliang Zhai, Yong Liu, et al.",Frontiers in Materials,2020,59,DFT adsorption energy gas sensing WO3,False,pending
https://openalex.org/W2761284455,10.1038/s41699-017-0036-0,3D integrated monolayer graphene–Si CMOS RF gas sensor platform,"S. M. Mortazavi Zanjani, Milo Holt, Mir Mohammad Sadeghi, et al.",npj 2D Materials and Applications,2017,59,first principles NH3 NO2 gas sensor metal oxide,False,pending
https://openalex.org/W3005410894,10.1016/j.ijhydene.2020.01.119,Enhanced adsorption sites in monolayer MoS2 pyramid structures for highly sensitive and fast hydrogen sensor,"Abhay V. Agrawal, Rahul Kumar, Guang Yang, et al.",International Journal of Hydrogen Energy,2020,58,DFT adsorption energy gas sensing MoS2,False,pending
https://openalex.org/W4387107499,10.26599/jac.2023.9220810,"Revisiting traditional and modern trends in versatile 2D nanomaterials: Synthetic strategies, structural stability, and gas-sensing fundamentals","Mobashar Hassan, Siwei Liu, Zhiping Liang, et al.",Journal of Advanced Ceramics,2023,58,DFT adsorption energy gas sensing WO3,False,pending
https://openalex.org/W4392205901,10.1039/d3ra08013g,Exploring the sensing potential of Fe-decorated h-BN toward harmful gases: a DFT study,"Muhammad Isa Khan, Muhammad Imtiaz Akber, Muhammad Gul, et al.",RSC Advances,2024,57,DFT adsorption energy gas sensing ZnO,False,pending
https://openalex.org/W3196620708,10.3390/nano11092236,"Electronic and Optical Properties of Atomic-Scale Heterostructure Based on MXene and MN (M = Al, Ga): A DFT Investigation","Kai Ren, Ruxin Zheng, Peng Xu, et al.",Nanomaterials,2021,57,DFT adsorption energy gas sensing MXene,False,pending
https://openalex.org/W3015575043,10.1016/j.molliq.2020.113139,DFT study of the effect of platinum on the H2 gas sensing performance of ZnO nanotube: Explaining the experimental observations,"Feng Li, Hamid Asadi",Journal of Molecular Liquids,2020,56,DFT adsorption energy gas sensing ZnO,False,pending
https://openalex.org/W4309821892,10.1007/s12274-022-5272-8,Applications of MXenes in human-like sensors and actuators,"Jinbo Pang, Songang Peng, Chongyang Hou, et al.",Nano Research,2022,56,DFT adsorption energy gas sensing MXene,False,pending
https://openalex.org/W4403885926,10.1021/acsomega.4c05405,"Theoretical Study of Gas Sensing toward Acetone by a Single-Atom Transition Metal (Sc, Ti, V, and Cr)-Doped InP<sub>3</sub> Monolayer","Xin Qin, Hao Cui, Lijuan Guo, et al.",ACS Omega,2024,56,DFT adsorption energy gas sensing WO3,False,pending
https://openalex.org/W3175233320,10.3390/molecules26133780,DFT Study of Methylene Blue Adsorption on ZnTiO3 and TiO2 Surfaces (101),"Ximena Jaramillo-Fierro, Luís Fernando, F. Medina, et al.",Molecules,2021,56,DMol3 adsorption energy gas sensor,False,pending
https://openalex.org/W3199806467,10.1021/acsanm.1c01929,Sulfur Monovacancies in Liquid-Exfoliated MoS<sub>2</sub> Nanosheets for NO<sub>2</sub> Gas Sensing,"Rishi Ranjan Kumar, Mohammad Rezwan Habib, Afzal Khan, et al.",ACS Applied Nano Materials,2021,55,DFT adsorption energy gas sensing MoS2,False,pending
https://openalex.org/W3129019663,10.1016/j.comptc.2021.113168,"Theoretical investigation of X12O12 (X = Be, Mg, and Ca) in sensing CH2N2: A DFT study","Mohsen Doust Mohammadi, Hewa Y. Abdullah, Somnath Bhowmick, et al.",Computational and Theoretical Chemistry,2021,55,DFT adsorption energy gas sensing ZnO,False,pending
https://openalex.org/W2042315322,10.1039/c4ra08124b,A statistical thermodynamics model for monolayer gas adsorption on graphene-based materials: implications for gas sensing applications,"Hongting Pu, S. H. Rhim, M. Gajdardziksa-Josifovska, et al.",RSC Advances,2014,55,DFT adsorption energy gas sensing graphene,False,pending
https://openalex.org/W4406550901,10.1007/s42114-024-01194-w,Room temperature ultrasensitive ppb-level H2S SAW gas sensor based on hybrid CuO@V2C MXene van der Waals heterostructure,"Kedhareswara Sairam Pasupuleti, Thi Minh Thu Pham, B. Moses Abraham, et al.",Advanced Composites and Hybrid Materials,2025,55,DFT adsorption energy gas sensing MXene,False,pending
https://openalex.org/W4321480457,10.1021/acsami.2c22609,Atomic Plasma Grafting: Precise Control of Functional Groups on Ti<sub>3</sub>C<sub>2</sub>T<sub><i>x</i></sub> MXene for Room Temperature Gas Sensors,"Ying Wang, Jimin Fu, Jiangang Xu, et al.",ACS Applied Materials & Interfaces,2023,55,DFT adsorption energy gas sensing MXene,False,pending
https://openalex.org/W4212824528,10.1021/acs.chemmater.1c04216,Engineering Pore Walls of Mesoporous Tungsten Oxides via Ce Doping for the Development of High-Performance Smart Gas Sensors,"Yan Liu, Ruoxuan Guo, Kaiping Yuan, et al.",Chemistry of Materials,2022,54,DFT adsorption energy gas sensing WO3,False,pending
https://openalex.org/W3213491994,10.1039/d1ra07555a,"Surface adsorption of nitrosourea on pristine and doped (Al, Ga and In) boron nitride nanosheets as anticancer drug carriers: the DFT and COSMO insights","Shania Nusrat Ema, Md. Abdul Khaleque, Ananya Ghosh, et al.",RSC Advances,2021,54,DMol3 adsorption energy gas sensor,False,pending
https://openalex.org/W2993957031,10.3390/nano9121746,Pt Cluster Modified h-BN for Gas Sensing and Adsorption of Dissolved Gases in Transformer Oil: A Density Functional Theory Study,"Yingang Gui, Tao Li, Xin He, et al.",Nanomaterials,2019,53,DFT adsorption energy gas sensing MoS2,False,pending
https://openalex.org/W4315866112,10.1038/s41598-023-27563-x,"Detection of H2S, HF and H2 pollutant gases on the surface of penta-PdAs2 monolayer using DFT approach","Dhara Raval, Sanjeev K. Gupta, P. N. Gajjar",Scientific Reports,2023,53,DFT adsorption energy gas sensing MoS2,False,pending
https://openalex.org/W4400614847,10.1016/j.jiec.2024.07.023,"Comprehensive analysis of MAX phase and MXene materials for advanced photocatalysis, electrocatalysis and adsorption in hydrogen evolution and storage","Jarosław Serafin, Bartosz Dziejarski, George O. Achieng, et al.",Journal of Industrial and Engineering Chemistry,2024,53,DFT adsorption energy gas sensing MXene,False,pending
https://openalex.org/W3171860751,10.1016/j.nanoen.2021.106241,Tailoring the selectivity of ultralow-power heterojunction gas sensors by noble metal nanoparticle functionalization,"Oleg Lupan, Nicolai Ababii, David Santos‐Carballal, et al.",Nano Energy,2021,53,DFT adsorption energy gas sensing TiO2,False,pending
https://openalex.org/W2611421840,10.3390/nano7050098,Calcination Method Synthesis of SnO2/g-C3N4 Composites for a High-Performance Ethanol Gas Sensing Application,"Jianliang Cao, Cong Qin, Yan Wang, et al.",Nanomaterials,2017,51,DFT adsorption energy gas sensing SnO2,False,pending
https://openalex.org/W2979351677,10.3390/nano9101490,Using Pd-Doped γ-Graphyne to Detect Dissolved Gases in Transformer Oil: A Density Functional Theory Investigation,"Xiaoxing Zhang, Rongxing Fang, Dachang Chen, et al.",Nanomaterials,2019,51,DMol3 adsorption energy gas sensor,False,pending
https://openalex.org/W4378715585,10.1038/s41598-023-35226-0,Electrochemical and theoretical investigations of favipiravir drug performance as ecologically benign corrosion inhibitor for aluminum alloy in acid solution,"M.A. Deyab, Omnia A. A. El‐Shamy, Hamdy Khamees Thabet, et al.",Scientific Reports,2023,51,DMol3 adsorption energy gas sensor,False,pending
